scenario,scenario_size,seed,step,social_welfare,completed_tasks,generated_tasks,completion_rate,drop_rate,deadline_violation_rate,avg_latency_ms,p95_latency_ms,avg_node_utilization,load_imbalance,overload_count,allocation_overhead_ms,policy_inference_time_ms,total_decision_overhead_ms,slot_share,payments_sum,node_compensation_sum,average_externality,cluster_count,avg_cluster_size,graph_cut,welfare_loss_vs_global,mode_safe,mode_normal,mode_aggressive,mode_reserve,mode_critical,method,mode_profile
scalability_sweep,Warehouse-M+,0,7,0.0,1,0,1.0,0.0,0.0,28.320962939410492,28.320962939410492,0.02861387046856258,0.09912135490549014,0,0.01791701652109623,0.07349997758865356,0.0914169941097498,0.0009141699410974979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,ample_amr,default
scalability_sweep,Warehouse-M+,0,8,17.600936410429362,1,2,0.5,0.5,0.0,119.08804703458213,119.08804703458213,0.007382045068515281,0.02557215424486349,0,0.9221669752150774,0.06912508979439735,0.9912920650094748,0.009912920650094748,0.0,0.3465104384376261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,ample_amr,default
scalability_sweep,Warehouse-M+,0,9,29.171077791406915,1,2,0.5,0.0,0.0,8.784262925963844,8.784262925963844,0.035798848203758706,0.08436579613083754,0,1.433500088751316,0.18804194405674934,1.6215420328080654,0.016215420328080654,0.0,17.344191651948577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,ample_amr,default
scalability_sweep,Warehouse-M+,0,10,13.498176119011692,2,2,1.0,0.0,0.0,20.32428286275399,28.902567742320958,0.03199417795994745,0.10471166361540368,0,1.674707978963852,0.07483293302357197,1.749540911987424,0.01749540911987424,1.7763568394002505e-15,6.476419136530439,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,ample_amr,default
scalability_sweep,Warehouse-M+,0,11,13.461553926614755,2,2,1.0,0.5,0.0,45.74052060588906,85.13658038770053,0.015544115712454756,0.053846396345402656,0,0.5563339218497276,0.06941589526832104,0.6257498171180487,0.006257498171180487,0.0,13.461553926614755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,ample_amr,default
scalability_sweep,Warehouse-M+,0,0,3.1699677797871573,0,1,0.0,0.0,0.0,0.0,0.0,0.016790268887789245,0.0581631975727879,0,0.9762919507920742,0.08954200893640518,1.0658339597284794,0.010658339597284794,0.0,0.7833400925653096,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,1,0.0,1,0,1.0,0.0,0.0,20.820730630011898,20.820730630011898,0.0,0.0,0,0.0,0.16183312982320786,0.16183312982320786,0.0016183312982320786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,2,8.80973180352054,0,2,0.0,0.5,0.0,0.0,0.0,0.002638104907055068,0.009138663469432295,0,2.119916956871748,0.1442090142518282,2.264125971123576,0.02264125971123576,0.0,1.226677425308817,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,3,27.821962323192402,1,3,0.3333333333333333,0.3333333333333333,0.0,1.9699118684251005,1.9699118684251005,0.013208150392598341,0.032493450495716926,0,3.9152081590145826,0.12858305126428604,4.043791210278869,0.04043791210278869,0.0,0.33256521117134596,0.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,4,14.394182021456043,2,1,2.0,0.0,0.0,8.768996878479697,10.848040346937307,0.005766105128471111,0.01997437408859086,0,1.085416879504919,0.10549998842179775,1.1909168679267168,0.011909168679267168,0.0,0.02757550512473017,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,5,0.0,1,0,1.0,0.0,0.0,15.098010912345046,15.098010912345046,0.0,0.0,0,0.0,0.09150011464953423,0.09150011464953423,0.0009150011464953423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,6,24.25794718855295,0,2,0.0,0.0,0.0,0.0,0.0,0.04206826023750308,0.1059590766040878,0,2.6736250147223473,0.06874999962747097,2.7423750143498182,0.027423750143498182,0.0,7.993507874674382,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,7,0.0,1,0,1.0,0.0,0.0,28.320962939410492,28.320962939410492,0.02861387046856258,0.09912135490549014,0,0.0,0.165542121976614,0.165542121976614,0.00165542121976614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,8,17.83184236736455,1,2,0.5,0.5,0.0,119.08804703458213,119.08804703458213,0.031101701947741978,0.10773945595070603,0,1.923249801620841,0.09891600348055363,2.0221658051013947,0.020221658051013947,0.0,0.35148098797201754,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,9,30.105077677767003,1,2,0.5,0.0,0.0,37.35074327242057,37.35074327242057,0.035798848203758706,0.08436579613083754,0,2.913542091846466,0.07312512025237083,2.986667212098837,0.02986667212098837,0.0,18.775208743427864,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,10,12.749077544473764,2,2,1.0,0.0,0.0,20.32428286275399,28.902567742320958,0.03701352427408889,0.10565995182050225,0,2.5966670364141464,0.1388750970363617,2.735542133450508,0.02735542133450508,0.0,5.8066257949694835,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-M+,0,11,12.431458114476428,2,2,1.0,0.5,0.0,48.69120187837012,85.43164851494865,0.015544115712454756,0.053846396345402656,0,1.4989159535616636,0.0841252040117979,1.5830411575734615,0.015830411575734615,0.0,11.806519615437942,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,0,19.98081792222865,0,2,0.0,0.0,0.0,0.0,0.0,0.04277567444486123,0.09948331743252523,0,1.5532500110566616,0.0,1.5532500110566616,0.015532500110566616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,1,0.0,2,0,2.0,0.0,0.0,21.001724460252206,30.20815879654128,0.0,0.0,0,0.013457844033837318,0.0,0.013457844033837318,0.00013457844033837318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,2,22.82981600628937,0,3,0.0,0.0,0.0,0.0,0.0,0.08967081941383379,0.19792080442744506,0,1.8205828964710236,0.0,1.8205828964710236,0.018205828964710236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,3,76.44698179752992,3,7,0.42857142857142855,0.14285714285714285,0.0,16.86563801924631,32.12036616390672,0.07233287099221572,0.1234472084570516,0,5.32329105772078,0.0,5.32329105772078,0.053232910577207804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,4,27.239218871140256,6,4,1.5,0.25,0.0,18.038665495119357,42.279764711415595,0.025108182106272657,0.04005945826713794,0,2.9830001294612885,0.0,2.9830001294612885,0.029830001294612885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,5,0.0,3,1,3.0,1.0,0.0,12.619665475628324,21.365973878553575,0.0,0.0,0,0.5972499493509531,0.0,0.5972499493509531,0.005972499493509531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,6,22.93394510109121,0,4,0.0,0.5,0.0,0.0,0.0,0.0592501252447029,0.11946554371381206,0,2.0518749952316284,0.0,2.0518749952316284,0.020518749952316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,7,13.070111466458906,2,2,1.0,0.0,0.0,49.0390279166578,54.94085307344566,0.02115570748176849,0.04909311969493562,0,9.976959088817239,0.0,9.976959088817239,0.09976959088817239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,8,54.099582802771884,2,3,0.6666666666666666,0.0,0.0,9.504692663429523,13.385160144683914,0.06869138376311827,0.1101403405442968,0,2.371625043451786,0.0,2.371625043451786,0.02371625043451786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,9,14.12083482893025,3,3,1.0,0.3333333333333333,0.0,22.691543572721987,35.44690999532462,0.04061464604028704,0.09520312085557327,0,2.1202079951763153,0.0,2.1202079951763153,0.021202079951763153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,10,29.57533850898563,2,6,0.3333333333333333,0.3333333333333333,0.0,14.318689360583392,17.519504091753692,0.05664383113024701,0.13228204339681765,0,3.751874901354313,0.0,3.751874901354313,0.03751874901354313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,11,35.01161945163741,4,5,0.8,0.4,0.0,10.755841223474164,12.636274420220888,0.0524287036845274,0.09028823752742979,0,3.101916052401066,0.0,3.101916052401066,0.031019160524010658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-L,0,0,19.98081792222865,0,2,0.0,0.0,0.0,0.0,0.0,0.04277567444486123,0.09948331743252523,0,1.3032499700784683,0.0,1.3032499700784683,0.013032499700784683,0.0,0.24764148157816024,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,1,0.0,2,0,2.0,0.0,0.0,21.001724460252206,30.20815879654128,0.0,0.0,0,0.022290972992777824,0.0,0.022290972992777824,0.00022290972992777824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,2,22.82981600628937,0,3,0.0,0.0,0.0,0.0,0.0,0.08967081941383379,0.19792080442744506,0,1.9217920489609241,0.0,1.9217920489609241,0.01921792048960924,0.0,15.342956249334676,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,3,76.44698179752992,3,7,0.42857142857142855,0.14285714285714285,0.0,16.86563801924631,32.12036616390672,0.07233287099221572,0.1234472084570516,0,7.119209039956331,0.0,7.119209039956331,0.07119209039956331,4.973799150320701e-14,23.252080140162384,8.289665250534503e-15,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,4,27.239218871140256,6,4,1.5,0.25,0.0,18.038665495119357,42.279764711415595,0.025108182106272657,0.04005945826713794,0,3.3819579984992743,0.0,3.3819579984992743,0.03381957998499274,1.7763568394002505e-15,1.444959003313535,5.921189464667501e-16,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,5,0.0,3,1,3.0,1.0,0.0,12.619665475628324,21.365973878553575,0.0,0.0,0,0.5834170151501894,0.0,0.5834170151501894,0.005834170151501894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,6,22.93394510109121,0,4,0.0,0.5,0.0,0.0,0.0,0.0592501252447029,0.11946554371381206,0,2.1108330693095922,0.0,2.1108330693095922,0.021108330693095922,0.0,8.854111882907187,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,7,13.070111466458906,2,2,1.0,0.0,0.0,49.0390279166578,54.94085307344566,0.02115570748176849,0.04909311969493562,0,1.605000114068389,0.0,1.605000114068389,0.01605000114068389,0.0,0.7741752029514597,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,8,54.099582802771884,2,3,0.6666666666666666,0.0,0.0,9.504692663429523,13.385160144683914,0.06869138376311827,0.1101403405442968,0,2.5797500275075436,0.0,2.5797500275075436,0.025797500275075436,7.105427357601002e-15,2.554696644972232,2.3684757858670005e-15,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,9,14.12083482893025,3,3,1.0,0.3333333333333333,0.0,22.691543572721987,35.44690999532462,0.04061464604028704,0.09520312085557327,0,1.9034999422729015,0.0,1.9034999422729015,0.019034999422729015,8.881784197001252e-16,4.645994003428832,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,10,29.57533850898563,2,6,0.3333333333333333,0.3333333333333333,0.0,14.318689360583392,17.519504091753692,0.05664383113024701,0.13228204339681765,0,4.198333946987987,0.0,4.198333946987987,0.041983339469879866,0.0,6.487774447028613,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,11,35.01161945163741,4,5,0.8,0.4,0.0,10.755841223474164,12.636274420220888,0.0524287036845274,0.09028823752742979,0,3.1570419669151306,0.0,3.1570419669151306,0.031570419669151306,0.0,6.224743867193549,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,fixed_vcg,default
scalability_sweep,Warehouse-L,0,0,24.76547666737236,0,2,0.0,0.0,0.0,0.0,0.0,0.03666486380988106,0.0852714149421645,0,1.2994578573852777,0.17787492834031582,1.4773327857255936,0.014773327857255936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,1,0.0,2,0,2.0,0.0,0.0,18.00147810878761,25.89270753989253,0.0,0.0,0,0.009792158380150795,0.15270919539034367,0.16250135377049446,0.0016250135377049446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,2,26.552488687280068,0,3,0.0,0.0,0.0,0.0,0.0,0.08127010627079242,0.16931014441139672,0,2.059374935925007,0.19237492233514786,2.2517498582601547,0.022517498582601547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,3,87.23530457351089,3,7,0.42857142857142855,0.14285714285714285,0.0,15.300509102964753,27.53174242620578,0.09211836875673199,0.11113540630522649,0,5.378833971917629,0.09016599506139755,5.468999966979027,0.05468999966979027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,4,28.696534289492526,6,4,1.5,0.25,0.0,20.587665314871696,38.52346840802336,0.035635598757258635,0.06682591662123039,0,3.0010000336915255,0.1801659818738699,3.1811660155653954,0.031811660155653954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,5,0.0,3,1,3.0,1.0,0.0,19.778374681615958,37.83806488424222,0.0,0.0,0,0.5618750583380461,0.11312495917081833,0.6750000175088644,0.006750000175088644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,6,25.864351642742868,0,4,0.0,0.5,0.0,0.0,0.0,0.03886072840298309,0.08725389744485226,0,2.2008749656379223,0.07762503810226917,2.2785000037401915,0.022785000037401915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,7,12.620746077171525,2,2,1.0,0.0,0.0,32.28457910623251,46.11727243786317,0.01813346355580156,0.04207981688137339,0,1.5635830350220203,0.06337487138807774,1.626957906410098,0.01626957906410098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,8,67.69420317237368,2,3,0.6666666666666666,0.0,0.0,8.146879425796726,11.472994409729068,0.0353276719227103,0.07456103991372928,0,2.3532919585704803,0.06395787931978703,2.4172498378902674,0.024172498378902674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,9,15.351688548547646,3,3,1.0,0.0,0.0,10.229002863525315,14.901390166242606,0.055719862391092854,0.09131705510519929,0,2.169666113331914,0.11945795267820358,2.2891240660101175,0.022891240660101175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,10,36.98090068670985,3,6,0.5,0.3333333333333333,0.0,13.52249993760366,18.359763547814772,0.04855185525449744,0.07856899569930335,0,3.8571658078581095,0.07945811375975609,3.9366239216178656,0.039366239216178656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,11,42.20294826010372,4,5,0.8,0.4,0.0,9.219292477263565,10.831092360189364,0.053274235426090666,0.12255288923142801,0,3.046332858502865,0.14841696247458458,3.1947498209774494,0.031947498209774494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,qmix_heuristic,default
scalability_sweep,Warehouse-L,0,0,24.76547666737236,0,2,0.0,0.0,0.0,0.0,0.0,0.03666486380988106,0.0852714149421645,0,1.397040905430913,0.12162490747869015,1.5186658129096031,0.015186658129096031,0.0,1.5775551013347844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,1,0.0,2,0,2.0,0.0,0.0,18.00147810878761,25.89270753989253,0.0,0.0,0,0.013833167031407356,0.08037500083446503,0.09420816786587238,0.0009420816786587238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,2,26.552488687280068,0,3,0.0,0.0,0.0,0.0,0.0,0.08127010627079242,0.16931014441139672,0,2.0663330797106028,0.0652919989079237,2.1316250786185265,0.021316250786185265,0.0,19.057283490976463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,3,87.23530457351089,3,7,0.42857142857142855,0.14285714285714285,0.0,15.300509102964753,27.53174242620578,0.09211836875673199,0.11113540630522649,0,7.4924579821527,0.08299993351101875,7.575457915663719,0.07575457915663719,0.0,23.118042924551716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,4,28.696534289492526,6,4,1.5,0.25,0.0,20.587665314871696,38.52346840802336,0.035635598757258635,0.06682591662123039,0,3.2798340544104576,0.16120891086757183,3.4410429652780294,0.034410429652780294,0.0,0.5132011760141175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,5,0.0,3,1,3.0,1.0,0.0,19.778374681615958,37.83806488424222,0.0,0.0,0,0.5615409463644028,0.07895892485976219,0.640499871224165,0.00640499871224165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,6,25.864351642742868,0,4,0.0,0.5,0.0,0.0,0.0,0.03886072840298309,0.08725389744485226,0,2.234417013823986,0.06474996916949749,2.2991669829934835,0.022991669829934835,0.0,8.178868808680388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,7,12.620746077171525,2,2,1.0,0.0,0.0,32.28457910623251,46.11727243786317,0.01813346355580156,0.04207981688137339,0,1.6309169586747885,0.059999991208314896,1.6909169498831034,0.016909169498831034,0.0,0.8987469042289042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,8,67.69420317237368,2,3,0.6666666666666666,0.0,0.0,8.146879425796726,11.472994409729068,0.0353276719227103,0.07456103991372928,0,2.5560830254107714,0.06020907312631607,2.6162920985370874,0.026162920985370874,0.0,6.482179906774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,9,15.351688548547646,3,3,1.0,0.0,0.0,10.229002863525315,14.901390166242606,0.055719862391092854,0.09131705510519929,0,2.060249913483858,0.05904189310967922,2.1192918065935373,0.021192918065935373,0.0,4.4543259186292214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,10,36.98090068670985,3,6,0.5,0.3333333333333333,0.0,13.52249993760366,18.359763547814772,0.04855185525449744,0.07856899569930335,0,4.207582911476493,0.05845795385539532,4.266040865331888,0.04266040865331888,0.0,9.12388804414654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,11,42.20294826010372,4,5,0.8,0.4,0.0,9.219292477263565,10.831092360189364,0.053274235426090666,0.12255288923142801,0,3.340375144034624,0.06029196083545685,3.400667104870081,0.03400667104870081,0.0,7.759725181327937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ample_amr,default
scalability_sweep,Warehouse-L,0,0,26.89982600592771,0,2,0.0,0.0,0.0,0.0,0.0,0.02148109203672436,0.06444327611017309,0,2.5219579692929983,0.15579210594296455,2.677750075235963,0.02677750075235963,1.3322676295501878e-15,3.76189249760656,6.661338147750939e-16,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,1,0.0,2,0,2.0,0.0,0.0,10.71531640990799,12.04900031202126,0.0,0.0,0,0.0,0.10266597382724285,0.10266597382724285,0.0010266597382724285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,2,29.11178050283271,0,3,0.0,0.0,0.0,0.0,0.0,0.08127010627079242,0.16931014441139672,0,4.526708973571658,0.0936251599341631,4.620334133505821,0.04620334133505821,3.552713678800501e-15,21.47741853041706,1.1842378929335002e-15,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,3,85.97514118854222,3,7,0.42857142857142855,0.14285714285714285,0.0,15.300509102964753,27.53174242620578,0.06918680740445209,0.08685672267277314,0,20.335957873612642,0.09566708467900753,20.43162495829165,0.2043162495829165,1.4210854715202004e-14,22.302395061750858,2.3684757858670005e-15,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,4,29.48944890494411,6,4,1.5,0.25,0.0,16.659921365544704,36.239798324070534,0.033404965038879984,0.051636077476734495,0,7.915916852653027,0.128250103443861,8.044166956096888,0.08044166956096888,0.0,0.9728649539089993,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,5,0.0,3,1,3.0,1.0,0.0,15.163136138643551,19.156828307521113,0.0,0.0,0,0.9112919215112925,0.11999998241662979,1.0312919039279222,0.010312919039279222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,6,26.910248224424947,0,4,0.0,0.5,0.0,0.0,0.0,0.03886072840298309,0.08725389744485226,0,6.483791163191199,0.08379202336072922,6.5675831865519285,0.06567583186551929,1.7763568394002505e-15,10.471595872728379,8.881784197001252e-16,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,7,14.123472654647216,2,2,1.0,0.0,0.0,32.28457910623251,46.11727243786317,0.01813346355580156,0.04207981688137339,0,2.642707899212837,0.09483308531343937,2.7375409845262766,0.027375409845262766,0.0,1.3435620878099002,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,8,66.72357464139161,2,3,0.6666666666666666,0.0,0.0,8.146879425796726,11.472994409729068,0.0353276719227103,0.07423582881688566,0,4.943042062222958,0.10504201054573059,5.048084072768688,0.05048084072768688,1.4210854715202004e-14,3.2387831425672573,4.736951571734001e-15,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,9,16.164935850567744,3,3,1.0,0.3333333333333333,0.0,10.229002863525315,14.901390166242606,0.042882570001137356,0.0891999554316805,0,4.476791946217418,0.06770901381969452,4.544500960037112,0.04544500960037112,0.0,5.17011639849035,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,10,32.122392276095134,2,6,0.3333333333333333,0.3333333333333333,0.0,17.009449655958576,18.528552784296796,0.07789125085640503,0.1340671170209674,0,14.18345794081688,0.06279093213379383,14.246248872950673,0.14246248872950673,7.105427357601002e-15,5.143464418224788,1.7763568394002505e-15,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-L,0,11,41.34695911250788,4,5,0.8,0.2,0.0,14.543746096064183,25.339312621182764,0.06555859648612296,0.1023837905325983,0,10.82879095338285,0.06150011904537678,10.890291072428226,0.10890291072428226,0.0,10.538517114967213,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,c_ample_amr,default
scalability_sweep,Warehouse-XL,0,0,38.69503760663061,0,4,0.0,0.0,0.0,0.0,0.0,0.03276181537642912,0.06912923974080995,0,11.780832894146442,0.0,11.780832894146442,0.11780832894146442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,fixed_heuristic,default
scalability_sweep,Warehouse-XL,0,1,17.908364528416953,4,2,2.0,0.0,0.0,20.31331842130029,32.25959218498145,0.011127101996802726,0.04850191313853271,0,3.7779579870402813,0.0,3.7779579870402813,0.03777957987040281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,fixed_heuristic,default
