scenario,scenario_size,seed,episode_steps,social_welfare,completed_tasks,generated_tasks,completion_rate,drop_rate,deadline_violation_rate,avg_latency_ms,p95_latency_ms,avg_node_utilization,load_imbalance,overload_count,allocation_overhead_ms,policy_inference_time_ms,total_decision_overhead_ms,slot_share,payments_sum,payment_robot_sum,payment_task_sum,node_compensation_sum,average_externality,externality_mean,externality_p95,externality_max,cluster_count,avg_cluster_size,graph_cut,welfare_loss_vs_global,method,mode_profile,externality_utilization_corr,externality_latency_corr,externality_queue_corr,relative_welfare_gain_vs_fixed_heuristic,relative_welfare_gain_vs_fixed_auction,relative_overhead_reduction_c_ample_vs_ample
network_degradation,Warehouse-M,4,80,211.14181117556865,142,158,0.8987341772151899,0.10126582278481013,0.0,22.505906982914766,69.17037561594573,0.0717159798871079,0.10779571474646606,0,0.4973057897586841,0.07592181209474802,0.5732276018534321,0.005732276018534321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmix_heuristic,default,,,,-0.2309495038595045,-0.7468447503659614,
network_degradation,Warehouse-M,0,80,804.2562658069799,89,149,0.5973154362416108,0.40268456375838924,0.0,14.533641645514482,38.84458763077071,0.03233834217458654,0.05497047491456526,0,0.45529018534580246,0.06942082472960465,0.5247110100754071,0.005247110100754071,3.197442310920451e-14,3.197442310920451e-14,3.197442310920451e-14,318.90303345145264,3.5926318100229784e-16,3.5926318100229784e-16,2.8421709430403906e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,ample_amr,default,,0.23230027619937385,,7.068280120374488,0.1380146097964491,
network_degradation,Warehouse-M,1,80,789.433284003918,91,148,0.6148648648648649,0.38513513513513514,0.0,19.526034238164183,71.00196460957272,0.04413395594229384,0.07036773902479468,0,0.45385419034573715,0.058033386812894605,0.5118875771586318,0.005118875771586318,2.4868995751603507e-14,2.4868995751603507e-14,2.4868995751603507e-14,212.8347102528208,2.7328566760003855e-16,2.7328566760003855e-16,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,ample_amr,default,,-0.032714379843406846,,11.589739402076596,0.08947581867682998,
network_degradation,Warehouse-M,2,80,787.0268189911154,99,172,0.5755813953488372,0.42441860465116277,0.0,19.285158476906712,59.1686281884793,0.05095840826696927,0.08095801420892389,0,0.4961062739312183,0.06498286093119532,0.5610891348624136,0.005610891348624136,1.9761969838327786e-14,1.9761969838327786e-14,1.9761969838327786e-14,217.03822636130008,1.9961585695280593e-16,1.9961585695280593e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,ample_amr,default,,-0.06294941724374815,,3.7885494284579457,0.12889147894456068,
network_degradation,Warehouse-M,3,80,1074.3198131789104,110,174,0.632183908045977,0.367816091954023,0.0,23.765579997711594,70.3179859409542,0.0667558489846356,0.10384839216851696,0,0.5414702620328171,0.054879723757039756,0.5963499857898569,0.005963499857898569,1.3644966092814101,1.3644966092814101,1.3644966092814101,369.5557768045131,0.012404514629831002,0.012404514629831002,7.105427357601002e-15,0.8198976882701796,0.0,0.0,0.0,0.0,ample_amr,default,,0.15343843310398506,,2.1116212357497077,0.0650325634653634,
network_degradation,Warehouse-M,4,80,921.1688958064037,115,158,0.7278481012658228,0.2721518987341772,0.0,22.887838294515774,74.89878112451261,0.05793244447344117,0.09805164843489693,0,0.4616968875780003,0.0475510361866327,0.509247923764633,0.00509247923764633,1.509903313490213e-14,1.509903313490213e-14,1.509903313490213e-14,405.71928261451706,1.3129594030349678e-16,1.3129594030349678e-16,5.773159728050801e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,ample_amr,default,,-0.04669978388612023,,2.355211326476864,0.10446500612364462,
network_degradation,Warehouse-M,0,80,787.3368867219127,89,149,0.5973154362416108,0.40268456375838924,0.0,14.901412941547646,36.806211122352394,0.03301595685232027,0.05520695367446256,0,0.9970219114620704,0.04988335203961469,1.0469052635016851,0.010469052635016851,1.9539925233402755e-14,1.9539925233402755e-14,1.9539925233402755e-14,285.0799580634223,2.1954972172362646e-16,2.1954972172362646e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.7875,1.8625,0.0,16.919379085067135,c_ample_amr,default,,0.1964390912072686,,6.898545303594224,0.11407385682243135,-0.9952035375648638
network_degradation,Warehouse-M,1,80,791.0421384054162,86,148,0.581081081081081,0.4189189189189189,0.0,17.05520623899329,54.605237326343286,0.038685545825097936,0.06409501740651455,0,0.9738734108395875,0.05069166400062386,1.0245650748402113,0.010245650748402113,1.9984014443252818e-14,1.9984014443252818e-14,1.9984014443252818e-14,221.98921773408932,2.3237226096805604e-16,2.3237226096805604e-16,1.7763568394002505e-15,3.552713678800501e-15,0.875,1.85,0.0,0.0,c_ample_amr,default,,0.023205095555363216,,11.615397121431947,0.09169615572331734,-1.0015431523603922
network_degradation,Warehouse-M,2,80,771.6552278639801,98,172,0.5697674418604651,0.43023255813953487,0.0,16.957439023534924,48.960281817680986,0.04558946061389427,0.07399182575362838,0,1.1501546989165945,0.052087512449361384,1.2022422113659559,0.012022422113659559,2.65898414397725e-14,2.65898414397725e-14,2.65898414397725e-14,222.87352664714848,2.7132491265073977e-16,2.7132491265073977e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.9,2.15,0.0,15.371591127135275,c_ample_amr,default,,-0.03083211809404112,,3.734085666083228,0.10684285515879523,-1.1426938015129473
network_degradation,Warehouse-M,3,80,1108.4312687671181,113,174,0.6494252873563219,0.3505747126436782,0.0,22.851241353880106,77.79197901266005,0.06744387461471954,0.10180317047773882,0,1.2327984997682506,0.06667761153948959,1.2994761113077402,0.012994761113077402,2.193387607154871,2.193387607154871,2.193387607154871,415.46471700729603,0.019410509797830714,0.019410509797830714,3.552713678800501e-15,2.1933876071547935,0.9,2.1375,0.023668842694625207,0.0,c_ample_amr,default,,0.217726706923743,,2.2104204278417967,0.09884913330143849,-1.1790494546362789
network_degradation,Warehouse-M,4,80,925.287786250507,107,158,0.6772151898734177,0.3227848101265823,0.0,22.785362679124876,66.19998077257299,0.05554079874057648,0.08795865048365337,0,1.0298302146111382,0.059935349781881087,1.0897655643930193,0.010897655643930193,3.774758283725532e-15,3.774758283725532e-15,3.774758283725532e-15,378.1559694857359,3.5278114801173196e-17,3.5278114801173196e-17,1.554312234475194e-16,8.881784197001252e-16,0.975,1.86875,0.13338425632532971,0.0,c_ample_amr,default,,-0.06577260264662395,,2.370213730415476,0.1094034819886886,-1.1399509227978573
network_degradation,Warehouse-M,0,80,196.0562205200504,120,149,0.8053691275167785,0.19463087248322147,0.0,19.25606073328435,67.09820857615165,0.05111553405357995,0.0823652044789068,0,0.4408145367051475,0.0,0.4408145367051475,0.004408145367051475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.9668314363836332,-0.722582399691445,
network_degradation,Warehouse-M,1,80,6.917201311176136,118,148,0.7972972972972973,0.20270270270270271,0.0,20.004242689012315,58.53244608080744,0.05809934327383652,0.09455255092826895,0,0.4251557900715852,0.0,0.4251557900715852,0.004251557900715852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,-0.8896857230826134,-0.9904537549731579,
network_degradation,Warehouse-M,2,80,-60.71133393411637,137,172,0.7965116279069767,0.20348837209302326,0.0,22.63304531188444,71.38771695721407,0.07099975255030706,0.10552953647577737,0,0.5042729375418276,0.0,0.5042729375418276,0.005042729375418276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.7848909955064557,-1.0870828107756711,
network_degradation,Warehouse-M,3,80,412.6869852311688,144,174,0.8275862068965517,0.16666666666666666,0.005747126436781609,23.275082748868805,66.71187720330359,0.08271783057203734,0.1129285765603026,0,0.5154807888175128,0.0,0.5154807888175128,0.005154807888175128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.19529172897138097,-0.5908805996149411,
network_degradation,Warehouse-M,4,80,378.0302788560951,137,158,0.8670886075949367,0.13291139240506328,0.0,23.69541440440737,67.27190428063251,0.06582485528832709,0.10514647359019007,0,0.4778620375873288,0.0,0.4778620375873288,0.004778620375873288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.3769152205891928,-0.5467484669179842,
edge_node_failures,Warehouse-M,0,80,371.4661245280199,120,149,0.8053691275167785,0.19463087248322147,0.0,29.422286168590436,87.29376194150652,0.07152438591157236,0.10260684109413516,0,0.455727573717013,0.0,0.455727573717013,0.00455727573717013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.5419409526576484,
edge_node_failures,Warehouse-M,1,80,696.3778314310211,121,148,0.8175675675675675,0.18243243243243243,0.0,21.053948070408207,53.544373967595675,0.061607845368529514,0.09478399956591144,0,0.4548619588604197,0.0,0.4548619588604197,0.004548619588604197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.31561577206874347,
edge_node_failures,Warehouse-M,2,80,348.39837297929694,142,172,0.8255813953488372,0.16279069767441862,0.011627906976744186,26.402372207868193,77.86444758621712,0.08446470706419783,0.12048316943330661,0,0.5148885487869848,0.0,0.5148885487869848,0.0051488854878698476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.6183654435713428,
edge_node_failures,Warehouse-M,3,80,849.2933199431515,149,174,0.8563218390804598,0.13793103448275862,0.005747126436781609,27.71538580014351,76.29155109749722,0.103883829021294,0.13711670565632655,0,0.5395974098064471,0.0,0.5395974098064471,0.005395974098064471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.34814544961897276,
edge_node_failures,Warehouse-M,4,80,556.6221359753079,136,158,0.8607594936708861,0.13924050632911392,0.0,27.886702837245345,67.38877391952599,0.08577416827044605,0.12459025950504424,0,0.4855572638916783,0.0,0.4855572638916783,0.004855572638916783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.43242660423642065,
edge_node_failures,Warehouse-M,0,80,810.9568551985996,93,149,0.6241610738255033,0.37583892617449666,0.0,22.252014421394477,55.466992092232225,0.051999177493622886,0.08267005844591817,0,0.4559385110042058,0.0,0.4559385110042058,0.004559385110042058,0.5031523577353423,0.5031523577353423,0.5031523577353423,138.84319316192156,0.005296340607740445,0.005296340607740445,1.7763568394002505e-15,0.5031523577353259,0.0,0.0,0.0,0.0,fixed_auction,default,,0.6072127922339512,,1.1831246556573387,0.0,
edge_node_failures,Warehouse-M,1,80,1017.5246637930547,105,148,0.7094594594594594,0.2905405405405405,0.0,20.36598396635742,54.502532055000664,0.05175761740945108,0.08149207764081769,0,0.48231983637379017,0.0,0.48231983637379017,0.004823198363737902,2.5757174171303632e-14,2.5757174171303632e-14,2.5757174171303632e-14,196.72436854853936,2.453064206790822e-16,2.453064206790822e-16,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,fixed_auction,default,,-0.03628404961775532,,0.46116751261609396,0.0,
edge_node_failures,Warehouse-M,2,80,912.9109696973329,113,172,0.6569767441860465,0.3430232558139535,0.0,21.29303235560427,53.37461658445279,0.06004899806356774,0.09410622147633385,0,0.5156535866262857,0.0,0.5156535866262857,0.005156535866262857,3.8191672047105385e-14,3.8191672047105385e-14,3.8191672047105385e-14,174.9166725853725,3.379793986469503e-16,3.379793986469503e-16,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,fixed_auction,default,,0.03349646732430246,,1.620307787004451,0.0,
edge_node_failures,Warehouse-M,3,80,1302.8877675958781,122,174,0.7011494252873564,0.2988505747126437,0.0,26.703379000540497,88.18456826693327,0.09063009187724491,0.13285582046980307,0,0.5910474130359944,0.0,0.5910474130359944,0.005910474130359944,0.7104414140266366,0.7104414140266366,0.7104414140266366,340.2369618207579,0.0057759464555011105,0.0057759464555011105,1.7763568394002505e-15,0.7104414140266044,0.0,0.0,0.0,0.0,fixed_auction,default,,0.18124554583888974,,0.5340845583044131,0.0,
edge_node_failures,Warehouse-M,4,80,980.7051213640161,111,158,0.7025316455696202,0.2974683544303797,0.0,30.228197163263456,79.24408736321146,0.07333386852908513,0.11527296697210994,0,0.5509249880560674,0.0,0.5509249880560674,0.005509249880560674,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,181.39552853393297,2.616954272330726e-16,2.616954272330726e-16,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,fixed_auction,default,-0.038937382242125465,0.05334276959458053,,0.761886669572769,0.0,
edge_node_failures,Warehouse-M,0,80,389.75137340735637,122,149,0.8187919463087249,0.18120805369127516,0.0,25.663248054394415,69.18076838357435,0.06255436640083814,0.09049479270935087,0,0.48366616319981404,0.101663561508758,0.585329724708572,0.00585329724708572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmix_heuristic,default,,,,0.049224539391228346,-0.5193932070382362,
edge_node_failures,Warehouse-M,1,80,812.4796530749384,122,148,0.8243243243243243,0.17567567567567569,0.0,18.188655424030486,50.76751493129778,0.05669173788618197,0.08647202188091198,0,0.473889625936863,0.08198227551474702,0.55587190145161,0.0055587190145161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmix_heuristic,default,,,,0.16672245497151145,-0.20151355344426192,
edge_node_failures,Warehouse-M,2,80,387.78701113330584,143,172,0.8313953488372093,0.1511627906976744,0.01744186046511628,22.768056193625082,58.43676170640788,0.07561200857871753,0.11031129139544275,0,0.5352146377845202,0.07044218473311048,0.6056568225176306,0.0060565682251763064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmix_heuristic,default,,,,0.11305632060557733,-0.5752192448055773,
edge_node_failures,Warehouse-M,3,80,862.276541135057,148,174,0.8505747126436781,0.14367816091954022,0.005747126436781609,25.427090509554628,76.5194671571389,0.08830130516479338,0.12175188864405806,0,0.5543453757127281,0.06670107541140169,0.6210464511241298,0.006210464511241298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmix_heuristic,default,,,,0.015287087378450767,-0.3381804921492573,
edge_node_failures,Warehouse-M,4,80,591.9770106875424,139,158,0.879746835443038,0.12025316455696203,0.0,23.251162800387984,61.85869672301358,0.07443779281161789,0.1116132519435034,0,0.508011501369765,0.0721109001460718,0.5801224015158368,0.005801224015158368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmix_heuristic,default,,,,0.06351683202516917,-0.3963761401957505,
edge_node_failures,Warehouse-M,0,80,843.1791469938619,94,149,0.6308724832214765,0.3691275167785235,0.0,19.19372601666429,46.99812472232031,0.04657314437232607,0.07314775458099848,0,0.49416662768635433,0.07953442582220305,0.5737010535085574,0.005737010535085574,1.9539925233402755e-14,1.9539925233402755e-14,1.9539925233402755e-14,136.14329057530222,2.0354088784794536e-16,2.0354088784794536e-16,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,ample_amr,default,,-0.033386092915443775,,1.2698682095579898,0.03973366966282224,
edge_node_failures,Warehouse-M,1,80,1060.9979666695626,108,148,0.7297297297297297,0.2702702702702703,0.0,17.378460825256962,48.238208791585585,0.049158847195190036,0.07914728872626184,0,0.618419798774994,0.07278171287907753,0.6912015116540715,0.006912015116540715,0.06170540707965877,0.06170540707965877,0.06170540707965877,203.67671393710498,0.0005713463618486923,0.0005713463618486923,1.7763568394002505e-15,0.030852703539814286,0.0,0.0,0.0,0.0,ample_amr,default,,0.19129573697007377,,0.5235952650722174,0.04272456916616769,
edge_node_failures,Warehouse-M,2,80,986.5937785655399,115,172,0.6686046511627907,0.3313953488372093,0.0,18.088062479900714,50.67832647765508,0.05356936353139299,0.07987091746365796,0,0.558550038113026,0.10095156358147506,0.659501601694501,0.00659501601694501,2.2426505097428162e-14,2.2426505097428162e-14,2.2426505097428162e-14,228.52449995935797,1.9333194049507037e-16,1.9333194049507037e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,ample_amr,default,,0.007428910582655841,,1.8317978931094685,0.08071193283243798,
edge_node_failures,Warehouse-M,3,80,1352.4281080378937,124,174,0.7126436781609196,0.28735632183908044,0.0,25.321134577189166,70.78195163707446,0.08556121713013573,0.1258581707957701,0,0.6060130755940918,0.07480831300199497,0.6808213885960868,0.006808213885960868,5.706546346573305e-14,5.706546346573305e-14,5.706546346573305e-14,343.1144745662168,4.565237077258644e-16,4.565237077258644e-16,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,ample_amr,default,,-0.1319947724964113,,0.5924158076839934,0.038023490337489835,
edge_node_failures,Warehouse-M,4,80,1062.6932218872782,116,158,0.7341772151898734,0.26582278481012656,0.0,26.893466910003102,76.99869935365655,0.06558010939348122,0.10305214354990697,0,0.5241327493422432,0.060638047580141574,0.5847707969223848,0.005847707969223848,2.1760371282653068e-14,2.1760371282653068e-14,2.1760371282653068e-14,185.27650621224143,1.8758940760907818e-16,1.8758940760907818e-16,1.1102230246251565e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,ample_amr,default,,0.05570111420171684,,0.9091824654534042,0.08360117504967117,
edge_node_failures,Warehouse-M,0,80,853.7828739225149,93,149,0.6241610738255033,0.37583892617449666,0.0,19.57575169282723,42.648686859165316,0.04507274465985335,0.07215404626395674,0,1.0733187395089772,0.06902186360093765,1.1423406031099148,0.011423406031099148,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,149.1925886651706,3.739698609263685e-16,3.739698609263685e-16,1.7763568394002505e-15,7.105427357601002e-15,0.7875,1.8625,0.0,0.0,c_ample_amr,default,,0.10937025862620259,,1.2984138190456005,0.052809244350524004,-0.991177454048157
edge_node_failures,Warehouse-M,1,80,1084.0325302493898,109,148,0.7364864864864865,0.2635135135135135,0.0,16.337838733398065,44.841199229123596,0.047696793404566375,0.07635524096635206,0,1.0651057749782922,0.07050202511891257,1.1356078000972047,0.011356078000972047,2.531308496145357e-14,2.531308496145357e-14,2.531308496145357e-14,195.77201468634976,2.322301372610419e-16,2.322301372610419e-16,1.7763568394002505e-15,7.105427357601002e-15,0.875,1.85,0.0,0.0,c_ample_amr,default,,0.03177852805851289,,0.5566729458083952,0.0653624121585533,-0.6429475065522529
edge_node_failures,Warehouse-M,2,80,993.1134625188085,113,172,0.6569767441860465,0.3430232558139535,0.0,17.038069040087816,45.73558905000678,0.0528633810036905,0.08104369218906693,0,1.2117250236769905,0.061779661700711586,1.2735046853777021,0.012735046853777021,1.7985612998927536e-14,1.7985612998927536e-14,1.7985612998927536e-14,218.99406572162653,1.5776853507831172e-16,1.5776853507831172e-16,1.199040866595164e-15,1.7763568394002505e-15,0.9,2.15,0.0,0.0,c_ample_amr,default,,0.061610213745355996,,1.8505111950618176,0.08785357552233819,-0.9310107543417673
edge_node_failures,Warehouse-M,3,80,1368.9755805593325,123,174,0.7068965517241379,0.29310344827586204,0.0,25.32246553841875,70.60386968423924,0.07963619607291936,0.12006249228826174,0,1.2948473642609315,0.07178021296567749,1.366627577226609,0.01366627577226609,4.3520742565306136e-14,4.3520742565306136e-14,4.3520742565306136e-14,379.74912995544753,3.5382717532769217e-16,3.5382717532769217e-16,1.7763568394002505e-15,7.105427357601002e-15,0.9125,2.10625,0.0798247720706757,0.0,c_ample_amr,default,,0.016276261045046373,,0.611899621029595,0.05072410272559489,-1.007321744172454
edge_node_failures,Warehouse-M,4,80,1039.7087981641857,117,158,0.740506329113924,0.25949367088607594,0.0,25.568213904199354,68.4468120491856,0.06764668049605713,0.10235674619659485,0,1.139979162326199,0.08394631076953374,1.2239254730957327,0.012239254730957327,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,181.13476747330392,3.643808901333847e-16,3.643808901333847e-16,2.1316282072802804e-15,7.105427357601002e-15,0.975,1.86875,0.15930841075058427,22.984423723092505,c_ample_amr,default,,-0.060487716911936995,,0.8678897783007106,0.06016454438221369,-1.0930003336985747
edge_node_failures,Warehouse-M,0,80,380.5291225517907,123,149,0.825503355704698,0.174496644295302,0.0,22.90802472296494,67.96626234411552,0.057226941166894175,0.0909769973142115,0,0.4286322269763332,0.0,0.4286322269763332,0.004286322269763332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.024397912556053673,-0.5307652680750804,
edge_node_failures,Warehouse-M,1,80,759.8453615628555,122,148,0.8243243243243243,0.17567567567567569,0.0,21.10988800713277,56.863749193383434,0.06608391179628369,0.09760697881521081,0,0.4345984387327917,0.0,0.4345984387327917,0.004345984387327917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.09113950396929175,-0.253241333010682,
edge_node_failures,Warehouse-M,2,80,343.7694286453918,144,172,0.8372093023255814,0.1569767441860465,0.005813953488372093,24.437898929929137,67.76181536617703,0.08022821069938377,0.11847434461965234,0,0.5030306852859212,0.0,0.5030306852859212,0.005030306852859212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,-0.013286354624222596,-0.6234359756249118,
edge_node_failures,Warehouse-M,3,80,865.8080044744386,149,174,0.8563218390804598,0.13793103448275862,0.005747126436781609,25.24443018294969,69.66048870664595,0.09592496213146287,0.12934757884378895,0,0.5263708484562812,0.0,0.5263708484562812,0.005263708484562812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.019445207142795552,-0.3354700028598398,
edge_node_failures,Warehouse-M,4,80,575.6542321980204,139,158,0.879746835443038,0.12025316455696203,0.0,24.915684050374967,64.32300393234064,0.07718582851042806,0.11312989667191972,0,0.48009327474574093,0.0,0.48009327474574093,0.004800932747457409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_modes_heuristic,default,,,,0.0341921296201501,-0.41302006111952355,
scalability_sweep,Warehouse-S,0,60,481.7372766091283,55,56,0.9821428571428571,0.017857142857142856,0.0,33.685185323964156,105.18257775554555,0.06588088025087377,0.0922272348585049,0,0.1261333168561881,0.0,0.1261333168561881,0.0012613331685618807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.12867379703620416,
scalability_sweep,Warehouse-S,1,60,269.31969561969504,32,44,0.7272727272727273,0.2727272727272727,0.0,21.015899437248077,75.26161762063379,0.029680887451252455,0.04501914294611494,0,0.07703821659864236,0.0,0.07703821659864236,0.0007703821659864237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.11319481777210455,
scalability_sweep,Warehouse-S,2,60,404.9598389586787,51,65,0.7846153846153846,0.2153846153846154,0.0,26.083091449251643,82.65702095804369,0.0580542466324627,0.08425491573563594,0,0.11971941712545231,0.0,0.11971941712545231,0.001197194171254523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.18759621759731676,
scalability_sweep,Warehouse-S,3,60,396.9628306664535,57,64,0.890625,0.109375,0.0,31.35576332510811,106.81615204414838,0.07025817818269348,0.08803324278211075,0,0.12196458167939757,0.0,0.12196458167939757,0.0012196458167939757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.21741957995828026,
scalability_sweep,Warehouse-S,4,60,141.06530370470136,39,58,0.6724137931034483,0.3275862068965517,0.0,26.770070893790997,55.87871398257385,0.04295038163112812,0.06864713728686747,0,0.09554093558108434,0.0,0.09554093558108434,0.0009554093558108434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fixed_heuristic,default,,,,0.0,-0.5604081796344955,
scalability_sweep,Warehouse-S,0,60,552.8782159546105,52,56,0.9285714285714286,0.07142857142857142,0.0,38.014541622358884,106.46918335855467,0.07355787059524693,0.10178658062155992,0,0.134870050533209,0.0,0.134870050533209,0.00134870050533209,8.881784197001252e-15,8.881784197001252e-15,8.881784197001252e-15,199.06337294549894,1.708035422500241e-16,1.708035422500241e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,fixed_auction,default,,0.034769437484886694,,0.14767580338858538,0.0,
scalability_sweep,Warehouse-S,1,60,303.6965739680172,30,44,0.6818181818181818,0.3181818181818182,0.0,24.719868492687137,89.87318875660469,0.030530282389669393,0.04839777349936991,0,0.08661661607523759,0.0,0.08661661607523759,0.000866166160752376,1.0658141036401503e-14,1.0658141036401503e-14,1.0658141036401503e-14,101.12606810469408,3.552713678800501e-16,3.552713678800501e-16,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,fixed_auction,default,,0.1544872014101504,,0.12764338779316606,0.0,
scalability_sweep,Warehouse-S,2,60,498.4711392664993,46,65,0.7076923076923077,0.2923076923076923,0.0,28.890999103871092,116.41021866040853,0.0629343805196749,0.0955529708396272,0,0.13086939870845526,0.0,0.13086939870845526,0.0013086939870845526,1.509903313490213e-14,1.509903313490213e-14,1.509903313490213e-14,177.96566236913358,3.282398507587419e-16,3.282398507587419e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,fixed_auction,default,0.3189180243655986,-0.27258649238528776,,0.23091499776441363,0.0,
scalability_sweep,Warehouse-S,3,60,507.24861049461373,49,64,0.765625,0.234375,0.0,31.73271095777733,94.70306723063905,0.06268004096407956,0.0807592575823619,0,0.138456952602913,0.0,0.138456952602913,0.0013845695260291298,1.509903313490213e-14,1.509903313490213e-14,1.509903313490213e-14,157.9458820772084,3.0814353336534957e-16,3.0814353336534957e-16,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,fixed_auction,default,,0.006300145132135022,,0.27782394548880934,0.0,
scalability_sweep,Warehouse-S,4,60,320.9006564030485,32,58,0.5517241379310345,0.4482758620689655,0.0,28.37814551564496,96.92872884828472,0.04003780053579369,0.06508710709153245,0,0.10323128177939604,0.0,0.10323128177939604,0.0010323128177939604,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,61.93554867430413,2.220446049250313e-16,2.220446049250313e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,fixed_auction,default,,-0.13977617208811002,,1.2748375963150014,0.0,
scalability_sweep,Warehouse-S,0,60,584.2686364218292,54,56,0.9642857142857143,0.017857142857142856,0.017857142857142856,26.33060443689424,79.23738498170383,0.04780253516119245,0.0676625786093593,0,0.12667775008594617,0.047640299696164824,0.174318049782111,0.00174318049782111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmix_heuristic,default,,,,0.21283667424369315,0.05677637418399534,
