scenario,scenario_size,method,mode_profile,social_welfare_mean,social_welfare_std,completion_rate_mean,completion_rate_std,drop_rate_mean,drop_rate_std,deadline_violation_rate_mean,deadline_violation_rate_std,p95_latency_ms_mean,p95_latency_ms_std,avg_node_utilization_mean,avg_node_utilization_std,total_decision_overhead_ms_mean,total_decision_overhead_ms_std,slot_share_mean,slot_share_std,externality_mean_mean,externality_mean_std,payment_task_sum_mean,payment_task_sum_std,externality_utilization_corr_mean,externality_utilization_corr_std,externality_latency_corr_mean,externality_latency_corr_std,externality_queue_corr_mean,externality_queue_corr_std,relative_welfare_gain_vs_fixed_heuristic_mean,relative_welfare_gain_vs_fixed_heuristic_std,relative_welfare_gain_vs_fixed_auction_mean,relative_welfare_gain_vs_fixed_auction_std,welfare_loss_vs_global_mean,welfare_loss_vs_global_std,relative_overhead_reduction_c_ample_vs_ample_mean,relative_overhead_reduction_c_ample_vs_ample_std
scalability_sweep,Warehouse-S,fixed_auction,default,436.63903921735783,115.5308818931576,0.7270862112025905,0.13716660105502337,0.27291378879740946,0.13716660105502332,0.0,0.0,100.87687737089833,10.575248807958365,0.053948075000892895,0.01791252178078337,0.11880885993984218,0.022740203881810687,0.0011880885993984219,0.00022740203881810683,2.769005798358394e-16,7.749126187950812e-17,1.1368683772161604e-14,3.629597376733527e-15,0.3189180243655986,0.0,-0.04336117608924513,0.1654952545894811,,0.0,0.41177914614999517,0.4863150802698298,0.0,0.0,0.0,0.0,,0.0
scalability_sweep,Warehouse-S,qmix_heuristic,default,403.58880529962164,165.18597654955843,0.829848492025216,0.11935667540049875,0.16658007940335526,0.12453964756042832,0.0035714285714285713,0.007985957062499249,67.44275171295513,7.522386235853737,0.03844786860766525,0.010190651332582155,0.16088222415419295,0.01896569614000159,0.0016088222415419295,0.00018965696140001587,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.18070927412231622,0.06106108498325156,-0.09612488166638188,0.24924683817743665,0.0,0.0,,0.0
scalability_sweep,Warehouse-S,ample_amr,default,489.2282758693185,132.44449649640842,0.7628246968548693,0.1323589121690529,0.23405030314513073,0.13445396377160618,0.003125,0.006987712429686843,70.84369753951088,3.884202971838214,0.035578440912115414,0.008997401984908214,0.16958553334310028,0.023585832324419565,0.0016958553334310029,0.00023585832324419568,2.6298569641587043e-16,1.6901560821169575e-16,1.2878587085651816e-14,9.81025129326275e-15,0.041072652816396577,0.14712572475779673,0.002671933131030704,0.1883961308812599,,0.0,0.5677222164643755,0.48083496633613926,0.11916508240624486,0.03400458291923609,0.0,0.0,,0.0
scalability_sweep,Warehouse-S,c_ample_amr,default,488.87134056113644,135.65074561071063,0.7796177529367185,0.138892356735767,0.22038224706328155,0.13889235673576694,0.0,0.0,72.49134888363967,5.467144364137889,0.037372014541068956,0.009722934184776216,0.2588761373772286,0.049511578893674885,0.002588761373772286,0.0004951157889367488,1.389026991315354e-16,8.686310365331101e-17,6.439293542825908e-15,4.04584524955367e-15,-0.0353836573170185,0.0,-0.13351258722104636,0.02466947693590904,,0.0,0.5612243161014943,0.4638449057749273,0.11649526370463423,0.041046914659585876,3.2645531616285894,2.2580455965940813,-0.5173261460595409,0.10488704827868804
scalability_sweep,Warehouse-S,random_modes_heuristic,default,344.1224281220438,110.29849738626717,0.8211392271521583,0.13017559178008048,0.1788607728478418,0.13017559178008048,0.0,0.0,70.97623624976576,19.618179548144727,0.049888189389013335,0.018023096319110494,0.10447388291746999,0.01877194473455166,0.0010447388291747,0.00018771944734551657,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.07343481913317014,0.22223806963326126,-0.21447447508677273,0.12081949372219986,0.0,0.0,,0.0
scalability_sweep,Warehouse-XL,fixed_heuristic,default,1631.5063073970762,345.71636752306455,0.9302481937483107,0.01158498474622006,0.06876536825375705,0.01248799856715149,0.0009864379979322509,0.0013507375690022649,56.402190472920964,2.988349604685412,0.06012144344322329,0.004585481230118624,13.254527643536372,0.6143809847986864,0.13254527643536373,0.006143809847986859,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,-0.447053190047377,0.09350993608283563,0.0,0.0,,0.0
scalability_sweep,Warehouse-XL,fixed_auction,default,2934.212318345393,166.62750404390343,0.7817558988275476,0.027927000169449854,0.21824410117245244,0.027927000169449864,0.0,0.0,74.37098940274927,17.706111128835648,0.05814089676341888,0.006636969696483012,254.28177375230007,270.27481748002157,2.5428177375230008,2.702748174800216,0.0037910971755763328,0.0058082705253657335,1.1943069062676626,1.8013792147626917,-0.021394669393740802,0.012997951142619006,0.06290127421178053,0.08195794552078106,,0.0,0.8535527354009416,0.3349631398409102,0.0,0.0,0.0,0.0,,0.0
scalability_sweep,Warehouse-XL,qmix_heuristic,default,1783.5138294658216,323.9695983065317,0.9368241625922659,0.012237273629632011,0.06218696074228984,0.01155615757479111,0.0009888766654443221,0.0013540768647427985,53.240913666528186,5.410914853990999,0.05522488989687544,0.004426479089488887,12.979208473407198,0.47123641841342123,0.12979208473407197,0.004712364184134211,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.09976038698269765,0.05510423064326172,-0.39476825828894846,0.08494915518879745,0.0,0.0,,0.0
scalability_sweep,Warehouse-XL,ample_amr,default,3078.61543796227,162.134353349623,0.7915869029295001,0.030602705524252587,0.2084130970704999,0.030602705524252576,0.0,0.0,69.35099678590903,14.057421943997289,0.05226564310012438,0.005928862709283673,264.236133749461,308.35196259874374,2.6423613374946093,3.0835196259874373,0.003894206120958221,0.008707709604855673,1.2344633403437557,2.7603439447392484,-0.018554030740379073,0.011330009666232823,0.0013203186310257436,0.08341665527219957,,0.0,0.9457958961602184,0.3555595680604541,0.04942538087531946,0.00738852273010041,0.0,0.0,,0.0
scalability_sweep,Warehouse-XL,c_ample_amr,default,3036.6848285725855,152.2088260526822,0.7862736504396741,0.028628049378530553,0.21372634956032588,0.028628049378530536,0.0,0.0,67.80669839650753,12.954129486576528,0.05354842343338082,0.00669081392374974,51.48038605325079,7.6884862948103665,0.5148038605325079,0.07688486294810365,0.00502535514037041,0.011237035704944217,1.567910803795572,3.5059551399425937,0.04026115893398388,0.06365474395670793,0.012104518348514288,0.08590364853805924,,0.0,0.9207432050763653,0.36000572174101064,0.03524220959704693,0.008555387281484715,41.93060938968419,21.453987478354016,0.23324205089839908,0.7834920029866522
scalability_sweep,Warehouse-XL,random_modes_heuristic,default,1751.6042497931605,389.1222980740815,0.9322097986190154,0.011611202353231698,0.065786664221713,0.011355382296529274,0.0020035371592714824,0.0020751057224755102,53.05231173035692,6.378981403518702,0.05492652310750268,0.0032406356840889083,12.352858322847169,0.5750314016181785,0.12352858322847168,0.0057503140161817845,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.07281181126703622,0.06589742703600865,-0.40704308652494864,0.10310238169578564,0.0,0.0,,0.0
clustered_vs_global,Warehouse-L,fixed_heuristic,default,1168.9053181190636,209.337875504695,0.8570008657911142,0.06406795344542786,0.1429991342088858,0.06406795344542787,0.0,0.0,55.41175551443562,5.388430258418688,0.05795409081153513,0.010398608516790517,2.5651553516841625,0.23109047991107526,0.025651553516841626,0.0023109047991107545,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,-0.3866479021782684,0.057835058961486295,0.0,0.0,,0.0
clustered_vs_global,Warehouse-L,fixed_auction,default,1903.518455766623,262.36621027510546,0.7248672088309436,0.049524807699569795,0.2751327911690565,0.049524807699569795,0.0,0.0,55.06430740687945,5.618476018093924,0.051292881765985676,0.011138634673285798,2.9185373876576444,0.34968536491292573,0.029185373876576447,0.0034968536491292567,0.0032566804422109437,0.007282158849776399,0.7197263777286003,1.6093571058005944,,0.0,0.012325780503519642,0.10678781778137991,,0.0,0.6418724740347378,0.1525410062629516,0.0,0.0,0.0,0.0,,0.0
clustered_vs_global,Warehouse-L,qmix_heuristic,default,1512.6494568040337,307.5549507802821,0.8648144028710766,0.055481506243535546,0.13443932847220694,0.056082391158762,0.0007462686567164179,0.0016687074458953655,46.11418440921055,8.05954614954709,0.049563028841715095,0.009239360909368308,2.7773015503771603,0.262205479546537,0.027773015503771602,0.0026220547954653698,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.29058300106646007,0.043713044005238934,-0.20871728091490324,0.07471396765604485,0.0,0.0,,0.0
clustered_vs_global,Warehouse-L,ample_amr,default,2219.8291270595337,319.71570063850965,0.7344983463020097,0.05157639673689547,0.2655016536979903,0.051576396736895444,0.0,0.0,48.14755972277047,11.025120713029768,0.043351167667981735,0.009620130590090288,3.4129751056233153,0.43140007099420047,0.03412975105623316,0.004314000709942003,9.741558827784237e-16,2.1605821229425463e-16,1.8993695505287178e-13,4.499995647710142e-14,,0.0,-0.021988478301005483,0.04479663416118835,,0.0,0.9141391910188184,0.18740743650336988,0.1654219446829816,0.010735900805842122,0.0,0.0,,0.0
clustered_vs_global,Warehouse-L,c_ample_amr,default,2210.8732811167497,334.6859378919744,0.739765813034433,0.052120827495482275,0.260234186965567,0.052120827495482254,0.0,0.0,50.56800450110343,9.324694900736214,0.04407122515777756,0.008481140637489793,7.735430847470914,0.7189797631485019,0.07735430847470914,0.007189797631485023,8.341090080633485e-16,1.844050450198902e-16,1.6635581800983347e-13,4.838621464777791e-14,,0.0,-0.011689723258989062,0.022831695021214377,,0.0,0.9046532005035463,0.18267113201518312,0.1598506589976331,0.015409936258348288,12.129283397107475,12.53833345531555,-1.2805601982422414,0.1810368350631316
clustered_vs_global,Warehouse-L,random_modes_heuristic,default,1268.0100868952934,229.49314970713095,0.8532399126811789,0.06312634219776772,0.14601381866210472,0.06366067825878205,0.0007462686567164179,0.0016687074458953655,51.55917126034602,3.8546716266081966,0.05529014385022731,0.009556110500541112,2.4859021725465675,0.21801643246344224,0.024859021725465676,0.002180164324634422,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.08493781915985306,0.026257356226454916,-0.3354479296053504,0.051475941356170764,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,fixed_heuristic,aggressive_bias,520.6299593080619,247.09559693517443,0.8567826412682656,0.034646752005077115,0.14321735873173438,0.03464675200507711,0.0,0.0,69.80233274273282,15.871961669003676,0.07554782042160643,0.014226205309845315,0.5362562002015434,0.058282874302263886,0.0053625620020154325,0.0005828287430226394,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,-0.45456501944218164,0.15370755469590675,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,fixed_heuristic,conservative,430.24583933248795,180.82548772883234,0.8341200186525345,0.050764858606716805,0.16186987655704632,0.05069598518993987,0.004010104790419162,0.003726572988355373,71.97421106872824,13.410351108453435,0.08003449270192495,0.016891316287184807,0.45749032096604686,0.0529462262486652,0.004574903209660469,0.0005294622624866521,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,-0.5100313806929642,0.161126342662797,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,fixed_heuristic,default,501.0291795686955,228.8526852635829,0.8462831422716064,0.038929981165517186,0.1500192529379743,0.038776407490939455,0.003697604790419162,0.005562037057594534,65.35368539678278,9.74685026744042,0.07767999179425034,0.01868455117725692,0.5107312684413046,0.04819994716641443,0.0051073126844130455,0.00048199947166414415,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,-0.45945856793661577,0.15669468688822139,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,fixed_auction,aggressive_bias,926.2972535772593,195.43065726656275,0.6953284507188832,0.03237654173136328,0.3046715492811169,0.03237654173136325,0.0,0.0,63.847573883898825,14.16502705246392,0.06348107309940179,0.016842676240699624,0.5629937966088099,0.06926975670274825,0.005629937966088099,0.0006926975670274825,0.00025278407696123007,0.0005652423797137984,0.024267271388279978,0.05426326845252359,-0.040014429542987395,0.018800592040303928,0.10416895470020013,0.22134140766964583,,0.0,0.9880164884406138,0.7098897311160528,0.0,0.0,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,fixed_auction,conservative,867.9007516364165,177.4919567291042,0.6731226350774386,0.044731921118990506,0.3256273649225613,0.04265338828719932,0.00125,0.0027950849718747376,79.71583257726729,20.160483176051347,0.06894856162305107,0.018327093084532627,0.4854035809902208,0.06062250362845429,0.004854035809902209,0.0006062250362845428,2.8459792071663695e-16,8.839478152568934e-17,2.8554936193359025e-14,1.3404397125796383e-14,-0.036639812435355995,0.0013575351199218819,-0.09363970142212616,0.04187801431810067,,0.0,1.308523622927576,1.0579746799196699,0.0,0.0,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,fixed_auction,default,904.9899133263901,195.9348189624255,0.6847770468421446,0.026492566567279392,0.3152229531578554,0.02649256656727938,0.0,0.0,70.36170418482257,15.76121719172822,0.06606850947207465,0.014989459450244711,0.5333796475315467,0.06463349463108985,0.005333796475315467,0.0006463349463108984,4.2022534269740606e-16,9.593239510027322e-17,4.1877612488860903e-14,1.2441038541256118e-14,,0.0,0.07431512058635306,0.043491155665525943,,0.0,1.0068706223239308,0.697455705785341,0.0,0.0,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,qmix_heuristic,aggressive_bias,544.2156424816629,283.21836637724994,0.8584508456349333,0.04685130297125482,0.14154915436506665,0.04685130297125479,0.0,0.0,62.77646564967371,10.910176428766176,0.06422460005346216,0.01604849126122563,0.618633675372361,0.08135183211241306,0.00618633675372361,0.0008135183211241305,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.023351650684731676,0.12298644737474844,-0.43331415230232706,0.19137720978749,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,qmix_heuristic,conservative,484.7482774582475,180.2543546446667,0.8496949183184433,0.053367854158824765,0.14634737210071835,0.05419513613995622,0.003957709580838324,0.00561568237220988,67.72995720814417,8.072597592089236,0.07238778539732374,0.015032338481087478,0.5487058116289388,0.07039238296248318,0.005487058116289388,0.0007039238296248315,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.17778420678119858,0.24710747525674842,-0.4511953732001362,0.11945302383857667,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,qmix_heuristic,default,511.6065621252981,223.6947748374069,0.860921422529273,0.039424969524363584,0.13788097268030783,0.040463147945296346,0.0011976047904191617,0.0026779257215566346,56.28712753224197,12.077354929700997,0.06557262201642977,0.013789638188144144,0.5716942879371345,0.05709965273242349,0.005716942879371345,0.0005709965273242346,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.040394632325887615,0.13357516169586148,-0.4500247206369686,0.12819704646269087,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,ample_amr,aggressive_bias,976.9992902096319,217.83451182220176,0.714777370392904,0.04621915389121928,0.285222629607096,0.04621915389121926,0.0,0.0,66.3019010409806,14.47869138473588,0.06088988133252808,0.015325260891048442,0.6535653228638694,0.09911922859669026,0.006535653228638694,0.000991192285966903,0.008024300236789076,0.017942880801326697,0.8104543239156982,1.812230960933996,,0.0,0.06751319578314527,0.2100540152745914,,0.0,1.096009150090221,0.7674119289264931,0.05275080106047847,0.027430501189024722,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,ample_amr,conservative,930.5777806791675,186.26790825473637,0.679853328103152,0.04266401306465106,0.32014667189684803,0.04266401306465103,0.0,0.0,66.83629862249201,20.572092470615935,0.06053393781647648,0.014572654893292738,0.555707724083082,0.07114618926808641,0.005557077240830819,0.0007114618926808646,2.864615557801018e-16,1.566599445403587e-16,2.9531932455029164e-14,1.989251999072742e-14,,0.0,0.01473185842584936,0.12275641796236625,,0.0,1.4731207272938878,1.1160193253670443,0.07274418634693632,0.025380920545712775,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,ample_amr,default,948.7262770527595,197.4750535113757,0.6925086424744095,0.037444351596010284,0.30749135752559054,0.03744435159601028,0.0,0.0,66.10334909155033,20.4557210278494,0.06096052469563752,0.015520550586772234,0.6524084414455241,0.07497428286024284,0.006524084414455242,0.000749742828602428,3.3656335466606717e-16,2.041715390611685e-16,3.552713678800501e-14,2.7184372438389505e-14,,0.0,0.02391840177975996,0.10937913910815199,,0.0,1.109888845615067,0.7497837940250375,0.04947015630525793,0.01189995312888889,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,c_ample_amr,aggressive_bias,976.8087468567819,209.30972332670206,0.7034400817349258,0.03431759924555716,0.29530991826507413,0.03281925673376865,0.00125,0.0027950849718747376,61.76883822965162,15.929198268988836,0.06039372919957746,0.01737811461440227,1.2466194084013946,0.18074240376130624,0.012466194084013945,0.0018074240376130624,4.1391926748204327e-16,2.4824644856588015e-16,4.4098058538111217e-14,3.24730650584892e-14,-0.03813241222837915,0.0001891597808174641,-0.050614038748872534,0.07257173764858592,,0.0,1.096679086647477,0.7575548735678256,0.05388822389821653,0.013176152783051797,5.997412298131485,6.707252728190267,-0.9099515943299774,0.07398096533422047
sensitivity_operation_modes,Warehouse-M,c_ample_amr,conservative,926.5893506776963,176.9448648363306,0.6892779381077417,0.026799151341274308,0.31072206189225826,0.026799151341274273,0.0,0.0,62.28465976997097,28.974034461553547,0.06233033996708256,0.015002932963836162,1.4184602569522602,0.6698455811604477,0.014184602569522604,0.006698455811604477,0.003831115513070628,0.008566634716879086,0.3256448186110089,0.7281639509347192,-0.039535101904013714,0.0,0.01896915541789975,0.11690198097045856,,0.0,1.4652030445157198,1.107840059842749,0.06992159486183173,0.025500390605257554,12.859283597916647,17.486850542677036,-1.4754667814208973,0.7900571897380465
sensitivity_operation_modes,Warehouse-M,c_ample_amr,default,966.9094157676691,197.73926041355236,0.6917278377736505,0.037791734692163764,0.30827216222634946,0.03779173469216374,0.0,0.0,65.96140886454718,16.115852748836843,0.060504038603882135,0.014900069048255256,1.2638032972712867,0.20148593887499958,0.012638032972712867,0.0020148593887499957,3.6688091966448625e-16,1.3581321153988762e-16,3.7037040101495225e-14,1.486405792607708e-14,,0.0,-0.101685151286709,0.078129647999051,,0.0,1.1466065358604962,0.7352324009464988,0.07019290481385909,0.019268067001644577,0.5767438066088062,1.289638357179283,-0.9334333135855578,0.16442271440146292
sensitivity_operation_modes,Warehouse-M,random_modes_heuristic,aggressive_bias,528.8261482111799,279.56044204209957,0.8512468011837289,0.04228093622864044,0.14755559402585203,0.04317088358300901,0.0011976047904191617,0.0026779257215566346,64.11525839156596,9.542831331133504,0.06721162829585456,0.017419513296433882,0.5458914140139574,0.11536069542800562,0.005458914140139574,0.0011536069542800564,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,-0.019163801550991018,0.2066900135883407,-0.4461601296529243,0.21443367345423472,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,random_modes_heuristic,conservative,498.0885484463935,186.84555330512538,0.8326011679848857,0.03201462494001004,0.164951227224695,0.03178088848096849,0.002447604790419162,0.0033528005010908034,81.1506177450173,12.771855107720155,0.08055709303284052,0.019352500933947244,0.46087455145815126,0.052335119729149955,0.004608745514581512,0.0005233511972914995,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.22221874860405677,0.2914103261970825,-0.4372489370172481,0.10621211152521062,0.0,0.0,,0.0
sensitivity_operation_modes,Warehouse-M,random_modes_heuristic,default,523.9493522470336,227.81799962918421,0.8436783518524449,0.042813636040757816,0.152624043357136,0.041530216951841684,0.003697604790419162,0.005562037057594534,67.48960489502856,13.207904879881927,0.0707413982238186,0.020441182327074342,0.4844695051100903,0.04915313328596155,0.004844695051100903,0.0004915313328596163,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.04637176182951038,0.17427648269698778,-0.43091938286404385,0.1763344766580003,0.0,0.0,,0.0
